"﻿""file""",scope,key,value_zh
ms-vscode.js-debug.i18n.json,package,node.snippet.electron.label,node.snippet.electron.label
ms-vscode.js-debug.i18n.json,package,node.snippet.gulp.description,node.snippet.gulp.description
ms-vscode.js-debug.i18n.json,package,node.snippet.gulp.label,node.snippet.gulp.label
ms-vscode.js-debug.i18n.json,package,node.snippet.launch.description,node.snippet.launch.description
ms-vscode.js-debug.i18n.json,package,node.snippet.launch.label,node.snippet.launch.label
ms-vscode.js-debug.i18n.json,package,node.snippet.mocha.description,node.snippet.mocha.description
ms-vscode.js-debug.i18n.json,package,node.snippet.mocha.label,node.snippet.mocha.label
ms-vscode.js-debug.i18n.json,package,node.snippet.nodemon.description,node.snippet.nodemon.description
ms-vscode.js-debug.i18n.json,package,node.snippet.nodemon.label,node.snippet.nodemon.label
ms-vscode.js-debug.i18n.json,package,node.snippet.npm.description,node.snippet.npm.description
ms-vscode.js-debug.i18n.json,package,node.snippet.npm.label,node.snippet.npm.label
ms-vscode.js-debug.i18n.json,package,node.snippet.remoteattach.description,node.snippet.remoteattach.description
ms-vscode.js-debug.i18n.json,package,node.snippet.remoteattach.label,node.snippet.remoteattach.label
ms-vscode.js-debug.i18n.json,package,node.snippet.yo.description,node.snippet.yo.description
ms-vscode.js-debug.i18n.json,package,node.snippet.yo.label,node.snippet.yo.label
ms-vscode.js-debug.i18n.json,package,node.sourceMapPathOverrides.description,node.sourceMapPathOverrides.description
ms-vscode.js-debug.i18n.json,package,node.sourceMaps.description,node.sourceMaps.description
ms-vscode.js-debug.i18n.json,package,node.stopOnEntry.description,node.stopOnEntry.description
ms-vscode.js-debug.i18n.json,package,node.timeout.description,node.timeout.description
ms-vscode.js-debug.i18n.json,package,node.versionHint.description,node.versionHint.description
ms-vscode.js-debug.i18n.json,package,node.websocket.address.description,node.websocket.address.description
ms-vscode.js-debug.i18n.json,bundle,Not Now,Không phải bây giờ
ms-vscode.js-debug.i18n.json,bundle,Only objects can be queried,Chỉ các đối tượng mới có thể được truy vấn
ms-vscode.js-debug.i18n.json,bundle,Open launch.json,Open launch.json
ms-vscode.js-debug.i18n.json,package,openEdgeDevTools.label,openEdgeDevTools.label
ms-vscode.js-debug.i18n.json,package,outFiles.description,outFiles.description
ms-vscode.js-debug.i18n.json,bundle,Output has been truncated to the first {0} characters. Run `{1}` to copy the full output.,Output has been truncated to the first {0} characters. Run `{1}` to copy the full output.
ms-vscode.js-debug.i18n.json,bundle,Parameters,Tham số
ms-vscode.js-debug.i18n.json,bundle,path does not exist,Đường dẫn không tồn tại
ms-vscode.js-debug.i18n.json,bundle,Paused,Tạm dừng
ms-vscode.js-debug.i18n.json,bundle,Paused before Out Of Memory exception,Tạm dừng trước ngoại lệ bộ nhớ
ms-vscode.js-debug.i18n.json,bundle,Paused on {0},Paused on {0}
ms-vscode.js-debug.i18n.json,bundle,Paused on assert,Tạm dừng trên khẳng định
ms-vscode.js-debug.i18n.json,bundle,Paused on breakpoint,Tạm dừng trên điểm dừng
ms-vscode.js-debug.i18n.json,bundle,"Paused on Content Security Policy violation instrumentation breakpoint, directive ""{0}""","Paused on Content Security Policy violation instrumentation breakpoint, directive ""{0}"""
ms-vscode.js-debug.i18n.json,bundle,Paused on debug() call,Gọi khi gỡ lỗi () cuộc gọi
ms-vscode.js-debug.i18n.json,bundle,Paused on debugger statement,Tạm dừng trên tuyên bố trình gỡ lỗi
ms-vscode.js-debug.i18n.json,bundle,Paused on DOM breakpoint,Tạm dừng trên Dom Breakpoint
ms-vscode.js-debug.i18n.json,bundle,Paused on event listener,Tạm dừng trên người nghe sự kiện
ms-vscode.js-debug.i18n.json,bundle,"Paused on event listener breakpoint ""{0}"", triggered on ""{1}""","Paused on event listener breakpoint ""{0}"", triggered on ""{1}"""
ms-vscode.js-debug.i18n.json,bundle,Paused on exception,Tạm dừng ngoại lệ
ms-vscode.js-debug.i18n.json,bundle,Paused on frame entry,Tạm dừng khi nhập khung
ms-vscode.js-debug.i18n.json,bundle,Paused on instrumentation breakpoint,Tạm dừng trên điểm dừng của thiết bị
ms-vscode.js-debug.i18n.json,bundle,"Paused on instrumentation breakpoint ""{0}""","Paused on instrumentation breakpoint ""{0}"""
ms-vscode.js-debug.i18n.json,bundle,"Paused on WebGL Error instrumentation breakpoint, error ""{0}""","Paused on WebGL Error instrumentation breakpoint, error ""{0}"""
ms-vscode.js-debug.i18n.json,bundle,Paused on XMLHttpRequest or fetch,Tạm dừng trên xmlhttprequest hoặc tìm kiếm
ms-vscode.js-debug.i18n.json,bundle,Pick Breakpoint,Chọn điểm dừng
ms-vscode.js-debug.i18n.json,bundle,Pick the node.js process to attach to,Pick the node.js process to attach to
ms-vscode.js-debug.i18n.json,bundle,Please enter a number,Vui lòng nhập một số
ms-vscode.js-debug.i18n.json,bundle,Please enter a number greater than 1,Vui lòng nhập một số lớn hơn 1
ms-vscode.js-debug.i18n.json,bundle,Please stop the running profile before starting a new one.,Vui lòng dừng hồ sơ đang chạy trước khi bắt đầu một bản mới.
ms-vscode.js-debug.i18n.json,package,pretty.print.script,pretty.print.script
ms-vscode.js-debug.i18n.json,bundle,process id: {0} ({1}),process id: {0} ({1})
ms-vscode.js-debug.i18n.json,bundle,"process id: {0}, debug port: {1} ({2})","process id: {0}, debug port: {1} ({2})"
ms-vscode.js-debug.i18n.json,bundle,Process picker failed ({0}),Process picker failed ({0})
ms-vscode.js-debug.i18n.json,bundle,"Profile duration in seconds, e.g ""5""","Profile duration in seconds, e.g ""5"""
ms-vscode.js-debug.i18n.json,package,profile.start,profile.start
ms-vscode.js-debug.i18n.json,package,profile.stop,profile.stop
ms-vscode.js-debug.i18n.json,bundle,Profiling,Hồ sơ
ms-vscode.js-debug.i18n.json,bundle,"Profiling with breakpoints enabled can change the performance of your code. It can be useful to validate your findings with the ""duration"" or ""manual"" termination conditions.","Hồ sơ với các điểm dừng được bật có thể thay đổi hiệu suất của mã của bạn. Nó có thể hữu ích để xác thực các phát hiện của bạn với các điều kiện chấm dứt ""thời lượng"" hoặc ""thủ công""."
ms-vscode.js-debug.i18n.json,bundle,Read More,Đọc thêm
ms-vscode.js-debug.i18n.json,package,remove.eventListener.breakpoint.all,remove.eventListener.breakpoint.all
ms-vscode.js-debug.i18n.json,package,remove.xhr.breakpoint,remove.xhr.breakpoint
ms-vscode.js-debug.i18n.json,package,remove.xhr.breakpoint.all,remove.xhr.breakpoint.all
ms-vscode.js-debug.i18n.json,bundle,Request Animation Frame,Yêu cầu khung hoạt hình
ms-vscode.js-debug.i18n.json,package,requestCDPProxy.label,requestCDPProxy.label
ms-vscode.js-debug.i18n.json,bundle,Resume AudioContext,Tiếp tục Audiocontext
ms-vscode.js-debug.i18n.json,bundle,Return value,Giá trị trả lại
ms-vscode.js-debug.i18n.json,bundle,Run Current File,Chạy tập tin hiện tại
ms-vscode.js-debug.i18n.json,bundle,Run for a specific amount of time,Chạy trong một khoảng thời gian cụ thể
ms-vscode.js-debug.i18n.json,bundle,Run Node.js tool,Run Node.js tool
ms-vscode.js-debug.i18n.json,bundle,Run Script: {0},Run Script: {0}
ms-vscode.js-debug.i18n.json,bundle,Run Script: {0} ({1}),Run Script: {0} ({1})
ms-vscode.js-debug.i18n.json,bundle,Run until a specific breakpoint is hit,Chạy cho đến khi một điểm dừng cụ thể được nhấn
ms-vscode.js-debug.i18n.json,bundle,Run until manually stopped,Chạy cho đến khi dừng thủ công
ms-vscode.js-debug.i18n.json,bundle,Runs a Node.js command-line installed in the workspace node_modules.,Runs a Node.js command-line installed in the workspace node_modules.
ms-vscode.js-debug.i18n.json,bundle,Saving,Tiết kiệm
ms-vscode.js-debug.i18n.json,bundle,Script,Kịch bản
ms-vscode.js-debug.i18n.json,bundle,Script Blocked by Content Security Policy,Tập lệnh bị chặn bởi chính sách bảo mật nội dung
ms-vscode.js-debug.i18n.json,bundle,Script First Statement,Kịch bản câu lệnh đầu tiên
ms-vscode.js-debug.i18n.json,bundle,Select a tab,Chọn một tab
ms-vscode.js-debug.i18n.json,bundle,Select a tool to run,Chọn một công cụ để chạy
ms-vscode.js-debug.i18n.json,bundle,Select current working directory for new terminal,Chọn thư mục làm việc hiện tại cho thiết bị đầu cuối mới
ms-vscode.js-debug.i18n.json,bundle,Select test configuration to run,Chọn Cấu hình kiểm tra để chạy
ms-vscode.js-debug.i18n.json,bundle,Select the page where you want to open the devtools,Chọn trang nơi bạn muốn mở devtools
ms-vscode.js-debug.i18n.json,bundle,Select the session you want to inspect:,Chọn phiên bạn muốn kiểm tra:
ms-vscode.js-debug.i18n.json,bundle,Seller Reporting Phase Start,Giai đoạn báo cáo người bán bắt đầu
ms-vscode.js-debug.i18n.json,bundle,Seller Scoring Phase Start,Giai đoạn chấm điểm của người bán bắt đầu
ms-vscode.js-debug.i18n.json,bundle,Set innerHTML,Đặt Internhtml
ms-vscode.js-debug.i18n.json,bundle,setInterval fired,Setinterval bắn
ms-vscode.js-debug.i18n.json,bundle,setTimeout fired,SetTimeout bắn
ms-vscode.js-debug.i18n.json,package,skipFiles.description,skipFiles.description
ms-vscode.js-debug.i18n.json,bundle,Skipped by skipFiles,Bỏ qua Skipfiles
ms-vscode.js-debug.i18n.json,bundle,Skipped by smartStep,Bỏ qua bởi SmartStep
ms-vscode.js-debug.i18n.json,package,smartStep.description,smartStep.description
ms-vscode.js-debug.i18n.json,bundle,"Some breakpoints might not work in your version of Node.js. We recommend upgrading for the latest bug, performance, and security fixes. Details: https://aka.ms/AAcsvqm","Some breakpoints might not work in your version of Node.js. We recommend upgrading for the latest bug, performance, and security fixes. Details: https://aka.ms/AAcsvqm"
ms-vscode.js-debug.i18n.json,bundle,Source not a source map,Nguồn không phải là bản đồ nguồn
ms-vscode.js-debug.i18n.json,bundle,Source not found,Nguồn không tìm thấy
ms-vscode.js-debug.i18n.json,bundle,Stack frame not found,Không tìm thấy khung ngăn xếp
ms-vscode.js-debug.i18n.json,package,start.with.stop.on.entry,start.with.stop.on.entry
ms-vscode.js-debug.i18n.json,bundle,Starting profile...,Bắt đầu hồ sơ ...
ms-vscode.js-debug.i18n.json,package,startWithStopOnEntry.label,startWithStopOnEntry.label
ms-vscode.js-debug.i18n.json,bundle,Stopping profile...,Dừng hồ sơ ...
ms-vscode.js-debug.i18n.json,bundle,Suspend AudioContext,Đình chỉ audiocontext
ms-vscode.js-debug.i18n.json,bundle,Syntax error setting breakpoint with condition {0} on line {1}: {2},Syntax error setting breakpoint with condition {0} on line {1}: {2}
ms-vscode.js-debug.i18n.json,bundle,"Target page not found. You may need to update your ""urlFilter"" to match the page you want to debug.","Không tìm thấy trang mục tiêu. Bạn có thể cần cập nhật ""urlfilter"" của mình để phù hợp với trang bạn muốn gỡ lỗi."
ms-vscode.js-debug.i18n.json,bundle,The browser process exited with code {0} before connecting to the debug server. Make sure the `runtimeExecutable` is configured correctly and that it can run without errors.,The browser process exited with code {0} before connecting to the debug server. Make sure the `runtimeExecutable` is configured correctly and that it can run without errors.
ms-vscode.js-debug.i18n.json,bundle,The configured `cwd` {0} does not exist.,The configured `cwd` {0} does not exist.
ms-vscode.js-debug.i18n.json,bundle,The configured `cwd` {0} is not a folder.,The configured `cwd` {0} is not a folder.
ms-vscode.js-debug.i18n.json,bundle,the configured userDataDir,Các userDatadir được cấu hình
ms-vscode.js-debug.i18n.json,bundle,"The Node version in ""{0}"" is outdated (version {1}), we require at least Node 8.x.","The Node version in ""{0}"" is outdated (version {1}), we require at least Node 8.x."
ms-vscode.js-debug.i18n.json,bundle,The URL provided is invalid,URL được cung cấp không hợp lệ
ms-vscode.js-debug.i18n.json,bundle,This is a missing file path referenced by a sourcemap. Would you like to debug the compiled version instead?,"Đây là một đường dẫn tệp bị thiếu được tham chiếu bởi một SourCemap. Thay vào đó, bạn có muốn gỡ lỗi phiên bản biên dịch không?"
ms-vscode.js-debug.i18n.json,bundle,Thread is not paused,Chủ đề không bị tạm dừng
ms-vscode.js-debug.i18n.json,bundle,Thread is not paused on exception,Chủ đề không được tạm dừng trên ngoại lệ
ms-vscode.js-debug.i18n.json,bundle,Thread not found,Không tìm thấy chủ đề
ms-vscode.js-debug.i18n.json,package,timeouts.generalDescription,timeouts.generalDescription
ms-vscode.js-debug.i18n.json,package,timeouts.generalDescription.markdown,timeouts.generalDescription.markdown
ms-vscode.js-debug.i18n.json,package,timeouts.hoverEvaluation.description,timeouts.hoverEvaluation.description
ms-vscode.js-debug.i18n.json,package,timeouts.sourceMaps.description,timeouts.sourceMaps.description
ms-vscode.js-debug.i18n.json,package,timeouts.sourceMaps.sourceMapCumulativePause.description,timeouts.sourceMaps.sourceMapCumulativePause.description
ms-vscode.js-debug.i18n.json,package,timeouts.sourceMaps.sourceMapMinPause.description,timeouts.sourceMaps.sourceMapMinPause.description
ms-vscode.js-debug.i18n.json,package,toggle.skipping.this.file,toggle.skipping.this.file
ms-vscode.js-debug.i18n.json,package,trace.boolean.description,trace.boolean.description
ms-vscode.js-debug.i18n.json,package,trace.description,trace.description
ms-vscode.js-debug.i18n.json,package,trace.logFile.description,trace.logFile.description
ms-vscode.js-debug.i18n.json,package,trace.stdio.description,trace.stdio.description
ms-vscode.js-debug.i18n.json,bundle,Type of profile,Loại hồ sơ
ms-vscode.js-debug.i18n.json,bundle,Unable to attach to browser,Không thể gắn vào trình duyệt
ms-vscode.js-debug.i18n.json,bundle,Unable to evaluate,Không thể đánh giá
ms-vscode.js-debug.i18n.json,bundle,Unable to evaluate on async stack frame,Không thể đánh giá trên khung ngăn xếp Async
ms-vscode.js-debug.i18n.json,bundle,"Unable to find {0} version {1}. Available auto-discovered versions are: {2}. You can set the ""runtimeExecutable"" in your launch.json to one of these, or provide an absolute path to the browser executable.","Unable to find {0} version {1}. Available auto-discovered versions are: {2}. You can set the ""runtimeExecutable"" in your launch.json to one of these, or provide an absolute path to the browser executable."
ms-vscode.js-debug.i18n.json,bundle,"Unable to find an installation of the browser on your system. Try installing it, or providing an absolute path to the browser in the ""runtimeExecutable"" in your launch.json.","Unable to find an installation of the browser on your system. Try installing it, or providing an absolute path to the browser in the ""runtimeExecutable"" in your launch.json."
ms-vscode.js-debug.i18n.json,bundle,"Unable to launch browser: ""{0}""","Unable to launch browser: ""{0}"""
ms-vscode.js-debug.i18n.json,bundle,Unable to pause,Không thể tạm dừng
ms-vscode.js-debug.i18n.json,bundle,Unable to pretty print,Không thể in đẹp
ms-vscode.js-debug.i18n.json,bundle,Unable to resume,Không thể tiếp tục
ms-vscode.js-debug.i18n.json,bundle,Unable to retrieve source content,Không thể truy xuất nội dung nguồn
ms-vscode.js-debug.i18n.json,bundle,Unable to set variable value,Không thể đặt giá trị biến
ms-vscode.js-debug.i18n.json,bundle,Unable to step in,Không thể bước vào
ms-vscode.js-debug.i18n.json,bundle,Unable to step next,Không thể bước tiếp theo
ms-vscode.js-debug.i18n.json,bundle,Unable to step out,Không thể bước ra ngoài
ms-vscode.js-debug.i18n.json,bundle,Unbound breakpoint,Không giới hạn điểm dừng
ms-vscode.js-debug.i18n.json,bundle,Uncaught Exceptions,Ngoại lệ chưa học
ms-vscode.js-debug.i18n.json,bundle,Unknown error,Lỗi không xác định
ms-vscode.js-debug.i18n.json,bundle,"URL contains ""{0}""","URL contains ""{0}"""
ms-vscode.js-debug.i18n.json,bundle,UWP webview debugging is not available on your platform.,UWP WebView gỡ lỗi không có sẵn trên nền tảng của bạn.
ms-vscode.js-debug.i18n.json,bundle,Variable not found,Biến không tìm thấy
ms-vscode.js-debug.i18n.json,bundle,Variables not available in async stacks,Các biến không có sẵn trong các ngăn xếp Async
ms-vscode.js-debug.i18n.json,bundle,"VS Code can provide better debugging experience for WebAssembly via ""DWARF Debugging"" extension. Would you like to install it?/""DWARF Debugging"" is the extension name and should not be localized.","VS Code can provide better debugging experience for WebAssembly via ""DWARF Debugging"" extension. Would you like to install it?/""DWARF Debugging"" is the extension name and should not be localized."
ms-vscode.js-debug.i18n.json,bundle,WARNING: Processing source-maps of {0} took longer than {1} ms so we continued execution without waiting for all the breakpoints for the script to be set.,WARNING: Processing source-maps of {0} took longer than {1} ms so we continued execution without waiting for all the breakpoints for the script to be set.
ms-vscode.js-debug.i18n.json,bundle,"We can't launch a browser in debug mode from here. If you want to debug this webpage, open this workspace from VS Code on your desktop.","Chúng tôi không thể khởi chạy trình duyệt ở chế độ gỡ lỗi từ đây. Nếu bạn muốn gỡ lỗi trang web này, hãy mở không gian làm việc này từ mã vs trên máy tính để bàn của bạn."
ms-vscode.js-debug.i18n.json,bundle,We can't launch a browser in debug mode from here. Open this workspace in VS Code on your desktop to enable debugging.,Chúng tôi không thể khởi chạy trình duyệt ở chế độ gỡ lỗi từ đây. Mở không gian làm việc này trong mã vs trên máy tính để bàn của bạn để cho phép gỡ lỗi.
ms-vscode.js-debug.i18n.json,bundle,WebGL Error Fired,Lỗi Webgl bị sa thải
ms-vscode.js-debug.i18n.json,bundle,WebGL Warning Fired,Cảnh báo Webgl bị sa thải
ms-vscode.js-debug.i18n.json,bundle,With Block,Với khối
ms-vscode.js-debug.i18n.json,package,workspaceTrust.description,workspaceTrust.description
ms-vscode.js-debug.i18n.json,bundle,Would you like to save a configuration in your launch.json for easy access later?,Would you like to save a configuration in your launch.json for easy access later?
ms-vscode.js-debug.i18n.json,bundle,XHR/Fetch URLs,XHR/Fetch URLs
ms-vscode.js-debug.i18n.json,bundle,Yes,Đúng
ms-vscode.js-debug.i18n.json,bundle,You may install the `{}` module via npm for enhanced WebAssembly debugging,Bạn có thể cài đặt mô -đun `{}` qua NPM để gỡ lỗi WebAssugging nâng cao
ms-vscode.js-debug.i18n.json,bundle,You need to open a workspace folder to debug npm scripts.,Bạn cần mở một thư mục không gian làm việc để gỡ lỗi các tập lệnh NPM.
ms-vscode.js-debug.i18n.json,bundle,"You're running an outdated version of Node.js. We recommend upgrading for the latest bug, performance, and security fixes.","You're running an outdated version of Node.js. We recommend upgrading for the latest bug, performance, and security fixes."
